D996.1/1978|#|Psatiyah the Sale of Goods(5th edition)|#|L.C.B.Gower|#|Pitman|#|1978|#||#|在馆
D993.5/1972|#|Carriage of Goods By Sea(9th edition)|#|E.R.Hardy Ivamy|#|Butterworths|#|1972|#||#|在馆
D993.5/1973|#|Chartering  and Shipping Terms(V.2)|#|J.Bes|#||#|1973|#||#|在馆
D99/1980|#|The International Law Association|#|John Edwards|#||#|1980|#||#|在馆
D996.9/1991|#|The North Sea:Basic Legal Documents on Regional Environmental Cooperation|#|David Freestone And Ton Ijlstra|#||#|1991|#||#|在馆
D993.5 /1991|#|Straits Used For international Navigation|#|Jose A.De Yturriage|#||#|1991|#||#|在馆
D996/33/1997|#|The Asean:Thirty Years and Beyond|#|Maria Lourdes Aranal-Sereno And Joseph Sedfrey Santiago|#||#|1997|#||#|在馆
D994/1985|#|Court International DE Justice:Recueil Des Arrets,Avis Consultatifs Et Ordonnances 1985|#|Ordonnance|#||#|1985|#||#|在馆
D994/1987|#|Court International DE Justice:Recueil Des Arrets,Avis Consultatifs Et Ordonnances 1987|#|Ordonnance|#||#|1987|#||#|在馆
D912.1/1978|#|Le Controle  De L'Administration En Pologne|#|Par Janusz Letowski|#|CNRS|#|1978|#|2222023564|#|在馆
D994/1988|#|Court International DE Justice:Recueil Des Arrets,Avis Consultatifs Et Ordonnances 1988|#|Ordonnance|#||#|1988|#||#|在馆
D994/1989|#|Court International DE Justice:Recueil Des Arrets,Avis Consultatifs Et Ordonnances 1989|#|Ordonnance|#||#|1989|#||#|在馆
D994/1990|#|Court International DE Justice:Recueil Des Arrets,Avis Consultatifs Et Ordonnances 1990|#|Ordonnance|#||#|1990|#||#|在馆
D994/1991|#|Court International DE Justice:Recueil Des Arrets,Avis Consultatifs Et Ordonnances 1991|#|Ordonnance|#||#|1991|#||#|在馆
D998.2/1973|#|International Protection of Human Rights|#|Louis B.Sohn And Thomas Buergenthal|#|THE BOBBS-MERRILL COMPANY|#|1973|#|0672818735|#|在馆
D996.19/2000|#|Scrutton:租船合同与提单|#|Stewart C.Body And Andrew S.Burrows And David Foxton|#|法律出版社|#|2000|#|9787503634536|#|在馆
D993.1/1991|#|Pacific Ocean Boundary Problems States and Solutions|#|Douglas M.Johnston And Mark J.Valencia|#|Martinus Nijhoff Publishers|#|1991|#||#|在馆
D999.1/1991|#|Developments in Space Law|#|Stephen Gorove|#||#|1991|#||#|在馆
D99/1988|#|Revue Generale De Droit international Public(V.92)|#|Charles Rousseau|#||#|1988|#||#|在馆
D99/1981|#|Revue Generale De Droit international Public(Tome No.1-3)|#|Charles Rousseau|#||#|1981|#||#|在馆
D912.1/1978|#|Le Controle  De L'Administration En Pologne|#|Par Janusz Letowski|#|CNRS|#|1978|#|2222023564|#|在馆
D99/1988|#|Revue Critique De Droit international Prive(V.77)|#|Annee|#||#|1988|#||#|在馆
D99/1983|#|Revue Generale De Droit international Public|#|Charles Rousseau|#||#|1983|#||#|在馆
D99/1982|#|Revue Generale De Droit international Public(No.1-2)|#|Charles Rousseau|#||#|1982|#||#|在馆
D99/1986|#|Revue Generale De Droit international Public(V.90,No.3-4)|#|Charles Rousseau|#||#|1986|#||#|在馆
D99/1990|#|Revue Generale De Droit international Public(Tome 94,No.1-2)|#|Charles Rousseau|#||#|1990|#||#|在馆
D99/1982|#|Revue Generale De Droit international Public|#|Charles Rousseau|#||#|1982|#||#|在馆
D996.1/1995|#|International Business Transactions|#|Ralph H. Folsom|#||#|1995|#||#|在馆
D996.2/1985|#|Current Issues of international Financial Law|#|David G.Pierce|#||#|1985|#||#|在馆
D996.2/1973|#|The Public International Law of Money|#|M.R.Shuster|#||#|1973|#||#|在馆
D998.2/1996|#|International Human Rights:Law,Policy,and Process(second edition)|#|Frank Newman|#||#|1996|#||#|在馆
D035/5/1984|#|Annuaire Europeen D'Administration Publoque 1983|#|Edition Du Cnrs|#|Centre National de la Recherche Scientifique|#|1984|#|2222035007|#|在馆
D998.2/1988|#|International Human Rights|#|Thomas Buergenthal|#||#|1988|#||#|在馆
D997/1927|#|Conflict of Laws|#|Herbert F.Goodrich|#|West Publishing|#|1927|#||#|在馆
D997/1986|#|Commentary on the Conflict of Laws(third edition)|#|Russell J.Weintraub|#|Foundation Press|#|1986|#||#|在馆
D997/1974|#|Conflict of Laws:Private international Law(7th edition)|#|R.H.Graveson|#|Sweet&Maxwell|#|1974|#||#|在馆
D996.1/1979|#|The Elements of Export Practice|#|Alan E.Branch|#||#|1979|#||#|在馆
D997/1995|#|Conflict and International of Laws:with special reference to mainland china,hong kong and taiwan|#|Chia-Jui Cheng|#||#|1995|#||#|在馆
D996.2/1983|#|Current Problems of international Trade Financing|#|C.M.Chinkin|#||#|1983|#||#|在馆
D996.1/1959|#|Legal Problems of international Trade|#|Paul O.Proehl|#||#|1959|#||#|在馆
D996.2/1985|#|International Financial offerings|#|Alan L.Beller|#||#|1985|#||#|在馆
D035/5/1982|#|Annuaire Europeen D'Administration Publoque 1981|#|Edition Du Cnrs|#|Centre National de la Recherche Scientifique|#|1982|#|2222030870|#|在馆
D996.1/1980|#|Schmitthoff's Export Trade(7th edition)|#|Clive M. Schmitthoff|#||#|1980|#||#|在馆
D996.1/1980|#|Schmitthoff's Export Trade(7th edition)|#|Clive M. Schmitthoff|#||#|1980|#||#|在馆
D997/1965|#|Conflict of Laws(5th edition)|#|R.H.Graveson|#|Sweet&Maxwell|#|1965|#||#|在馆
D997/1974|#|Conflict of Laws:Private international Law(7th edition)|#|R.H.Graveson|#|Sweet&Maxwell|#|1974|#||#|在馆
D996.4/1982|#|Negotiating Foreign investments:A Manual For the Third World(V.2)|#|Robert Hellawell|#||#|1982|#||#|在馆
D996.4/1982|#|Negotiating Foreign investments:A Manual For the Third World(V.1)|#|Robert Hellawell|#||#|1982|#||#|在馆
D912.296/1978|#|The Law of The Carriage of Goods By Land,Sea and Air(5th edition)|#|Jasper Ridley|#||#|1978|#||#|在馆
D997.3/1962|#|The Fund Agreement in the Courts|#|Joseph Gold|#||#|1962|#||#|在馆
D997.1/1991|#|International Standard Contracts:the price of Fairness|#|Antonio Boggiano|#||#|1991|#||#|在馆
D996.1/1980|#|International Trade In A Nutshell|#|D.M.Day|#||#|1980|#||#|在馆
D801 /1987|#|Politique Etrangere(V.52)|#|R.Gandhi|#||#|1987|#||#|在馆
D035/5/1981|#|Annuaire Europeen D'Administration Publoque 1980|#|Edition Du Cnrs|#|Centre National de la Recherche Scientifique|#|1981|#|2222029236|#|在馆
D996.1/1970|#|The Law of international Trade|#|Gloria Hooper|#||#|1970|#||#|在馆
D996.1/1979|#|The Economics of international Trade|#|David Cobham|#||#|1979|#||#|在馆
D996.1/1977|#|Export Practice and Documentation(second edition)|#|A.G.Walker|#|Butterworths|#|1977|#||#|在馆
D996.1/1965|#|International Licensing Agreements|#|Gotz M.Pollzien|#||#|1965|#||#|在馆
D90/712/2010|#|An introduction to the Legal System of the United States(fourth edition)|#|E.Allan Farnsworth|#|Oxford UP|#|2010|#|9780199733101|#|在馆
D996.9/2007|#|International Environmental Law and Policy(second edition)|#|Edith Brown Weiss And Stephen C.Mccaffrey And Daniel Barstow Magraw And A.Dan Tarlock|#||#|2007|#|9780735526389|#|在馆
D912.6/2009|#|Environmental Regulation   Law,Science,and Policy|#|Robert V.Percival And Christopher H.Schroeder And Alan S.Miller And James P.Leape|#|Wolters Kluwer|#|2009|#|9780735584624|#|在馆
D912.6/2007|#|Environmental Protection   Law and Policy|#|Robert L.Glicksman And David L.Markell And William W.Buzbee And Daniel R.Mandelker And A.Dan Tarlock|#|Wolters Kluwer|#|2007|#|9780735563483|#|在馆
D912.6/2007|#|Environmental Law  : A Conceptual and Pragmatic Approach|#|David M.Driesen And Robert W.Adler|#|Wolters Kluwer|#|2007|#|9780735561823|#|在馆
D912.66/2008|#|Introduction to Environmental Law  : Cases and Materials on Water Pollution Control|#|Jeffrey G.Miller,Ann Powers,Nancy Long Elder|#|ELI PRESS|#|2008|#|9781585761104|#|在馆
D035/5/1980|#|Annuaire Europeen D'Administration Publicque 1979|#|Edition Du Cnrs|#|Centre National de la Recherche Scientifique|#|1980|#|2222026482|#|在馆
D912.66/1998|#|Water Pollution|#|Jackson B.Battle,Maxine I.Lipeles|#|LexisNexis|#|1998|#|0820569666|#|在馆
D912.6/2008|#|Environmental Law  Statutory and Case Supplement With internet Guide 2008-2009|#|Robert V.Percival,Christopher H.Schroeder|#|Wolters Kluwer|#|2008|#|9780735572126|#|在馆
D912.66/2010|#|Water   the Epic Struggle For Wealth,Power,and Civilization|#|Steven Solomon|#|HarperCollins Publishers|#|2010|#|9780060548308|#|在馆
D912.68/2/2004|#|The Retreat of The Elephants  :An Environmental History of China|#|Mark Elvin|#||#|2004|#||#|在馆
D912.664/2002|#|Beyond Litigation:Cases Studies in Water Rights Disputes|#|Craig Anthony(Tony)Arnold,Leigh A.Jewell|#||#|2002|#||#|在馆
D912.6/1993|#|Environmental Law For Non-Lawyers(second edition)|#|David B. Firestone/Dr.Frank C.Reed|#|SoRo Press|#|1993|#||#|在馆
D912.66/2/2004|#|China's Water Crisis|#|Ma Jun|#||#|2004|#|9781891936272|#|在馆
D90-059/2/2009|#|Law and Politics in Modern China|#|Sharron Gu|#|Cambria Press|#|2009|#|9781604976045|#|在馆
D912.66/2/2008|#|China's Water Warriors: Citizen Action and Policy Change|#|Andrew C.Mertha|#||#|2008|#|9780801446368|#|在馆
D912.6/2/2001|#|Mao's  War Aganst Nature :Politics and the Environment in Revolutionary China|#|Judith Shapiro|#|Cambridge UP|#|2001|#|9780521786805|#|在馆
D912.66/2009|#|Unquenchable : America's Water Crisis and What To Do About It|#|Robert Glennon|#|Island press|#|2009|#|9781597264365|#|在馆
D993.3/2005|#|International Freshwater Resources|#|Carl Bruch, Libor Jansky, Mikiyasu Nakayama, Kazimierz A.Salewicz|#|United Nations University Press|#|2005|#|9280811061|#|在馆
D912.66/2/2004|#|The River Runs Black :The Environmental Challenge to China's Future|#|Elizabeth C. Economy|#|Cornell UP|#|2004|#|9780801489785|#|在馆
D912.6/2003|#|Environmental Law and Policy|#|James Salzman|#|Foundation Press|#|2003|#|9781566629843|#|在馆
D912.66/2003|#|Water Law in a nutshell|#|David H. Getches|#|West Publishing|#|2003|#|9780314211576|#|在馆
D912.664/2007|#|Blue Covenant: the Global Water Crisis and the Coming Battle for the Right to Water|#|Maude Barlow|#|the New Press|#|2007|#|9781595584533|#|在馆
D912.601/2005|#|Environmental Law Stories|#|Richard J.Lazarus/Olver A.Houck|#|Foundation Press|#|2005|#|9781587787287|#|在馆
D911/712/2005|#|American Law in a Global Context|#|George P.Flercher, Steve Sheppard|#||#|2005|#|9780195167238|#|在馆
D912.6/2003|#|Reinventing Environmental Enforcement|#|Clifford Rechtschaffen And David L.Markell|#|ELI PRESS|#|2003|#|1585760439|#|在馆
D912.66/2006|#|When the Rivers Run Dry:Water-the Defining Crisis of the 21st Century|#|Fred Pearce|#|Beacon Press|#|2006|#|9780807085738|#|在馆
D912.6/2007|#|Environmental Protection and Justice:Readings on the Practice and Purposes of Environmental Law(third edition)|#|Kenneth A. Manaster|#|LexisNexis|#|2007|#|9781422411599|#|在馆
D912.66/2006|#|Water Politics and Development Cooperation|#|W. Scheumann S Neubert M.Kipping|#|Springer|#|2006|#|9783540767060|#|在馆
D911/712/2004|#|Redefining Federalism：listening to the states in shapingour federalism|#|Douglas T.Kendall|#||#|2004|#|9781585760862|#|在馆
D912.3/2003|#|The Land We Share :Private Property and the Common Good|#|Eric T. Freyfogle|#|Island Press|#|2003|#|9781559638906|#|在馆
D912.66/2002|#|Blue Gold: the Fight to Stop the Corporate theft of the World's Water|#|Maude Barlow, Tony Clarke|#||#|2002|#|9781565848139|#|在馆
D912.66/2009|#|Water in the 21St-Century West|#|Char Miller|#|Oregon State University Press|#|2009|#|9780870715662|#|在馆
D912.66/712/2009|#|River Basins of the American West :A High Country News Reader|#|Char Miller|#|Oregon State University Press|#|2009|#|9780870715747|#|在馆
D912.66/2009|#|The Clean Water Act and the Constitution:Legal Structure and the Public's Right to a Clean and Healthy Environment|#|Robin Kundis Craig|#|ELI Press|#|2009|#|9781585761388|#|在馆
D909/2/2009|#|China's Legal Soul|#|John W. Head|#|Carolina Academic Press|#|2009|#|9781594606366|#|在馆
D912.66/2000|#|Water|#|Marq De Villiers|#|A Mariner Book|#|2000|#|9780618127443|#|在馆
D996.9/2002|#|Water Wars :Privatization, Pollution, and Profit|#|Vandana Shiva|#|South-End Press|#|2002|#|9780896086500|#|在馆
C92/1998|#|Annual Review of Population Law 1994-1995(Volumes 21-22)|#|Reed Boland|#|Harvard Law School|#|1998|#|3643417|#|在馆
C92/1991|#|Annual Review of Population Law 1988(Volumes 15)|#|Reed Boland|#|Harvard Law School|#|1991|#|3643417|#|在馆
D912.1/2002|#|行政法（案例举要影印系列）(Administrative Law)|#||#|中信出版社|#|2002|#|9787800738449|#|在馆
C92/1988|#|Annual Review of Population Law 1985(Volumes 12)|#|Reed Boland|#|Harvard Law School|#|1988|#|3643417|#|在馆
C92/1992|#|Annual Review of Population Law 1989(Volumes 16)|#|Reed Boland|#|Harvard Law School|#|1992|#|3643417|#|在馆
D912.6/2008|#|The Reality of Carbon Taxes in The 21St Century|#|Vermont Law School|#||#|2008|#||#|在馆
D916.17/2004|#|Doing Honest Work in College:How to Prepare Citations,Avoid Plagiarism,and Achive Real Academic Success|#|Charles Lipson|#||#|2004|#|9780226484734|#|在馆
D912.6/2000|#|Crafting Superior Environmental Enforcement Solutions|#|William L.Thomas, Bertram C.Frey,Fern Fleischer Daves|#|Environmental Law Institute|#|2000|#|1585760099|#|在馆
D912.6/2007|#|Environmental Law:A Conceptual and Pragmatic Approach|#|David M.Driesen,Robert W.Adler|#|Wolters Kluwer|#|2007|#|9780735561380|#|在馆
D912.1/1984|#|Le Droit Administratif Francais|#|Guy Braibant|#|de la fondation nationale des sciences politiques|#|1984|#|2724605055|#|在馆
D912.6/2009|#|Greening Justice:Creating and Improving Environmental Courts and Tribunals|#|George(Rock)Pring,Catherine(Kitty)Pring|#||#|2009|#|9780615338835|#|在馆
D997.4/1980|#|Transnational Contracts Applicable Law and Settlement of Disputes|#|Georges R.Delaume|#||#|1980|#||#|在馆
D915.3/1979|#|Archbold:Pleading,Evidence and Practice in Criminal Cases(40th edition)|#|Stephen Mitchell|#|Sweet&Maxwell|#|1979|#||#|在馆
D911.04/1989|#|Constitutional Law(Cases and Materials)|#|Edward L.Barrett,Jr. William Cohen,Jonathan D.Varat|#|The Foundation Press|#|1989|#|882777114|#|在馆
D911.04/1989|#|Constitutional Law(Cases and Materials)|#|Edward L.Barrett,Jr. William Cohen,Jonathan D.Varat|#|The Foundation Press|#|1989|#|882777114|#|在馆
D913.43/2010|#|Brand Rewired: Connecting intellectual Property, Branding, and Creativity Strategy|#|Anne H.Chasser/Jennifer C.Wolfe|#||#|2010|#|9780470575420|#|在馆
D915.318/2010|#|Defending the Guilty :Truth and Lies in the Criminal Courtroom|#|Alex Mcbride|#||#|2010|#|9780670918300|#|在馆
D911/1986|#|Juhlakirja:LAPIN KORKEAKOULUN OIKEUSTIETEIDEN OSASTON|#|Harri Vento|#||#|1986|#||#|在馆
D913/516/2010|#|Chinesisches Verbraucherschutzrecht|#|Lulu Zhou|#||#|2010|#|9783830050261|#|在馆
D996.3/1969|#|Tax Appeals De Voil|#|Paul W.De Voil|#||#|1969|#||#|在馆
D915.3/658/1986|#|A Digest of Hongkong Criminal Case Law 1981-1985|#|Frank Addison, Ll.B|#||#|1986|#||#|在馆
D912.6/2006|#|Environmental Regulation Law,Science, and Policy|#|Robert V.Percival, Christopher H. Schroeder, Alan S. Miller, James P.Leape|#|ASPEN PUBLISHERS|#|2006|#|0735557861|#|在馆
D996.19/1986|#|Lloyd'S Law Reports|#|Miss M. M. D'Souza, Ll.B.|#||#|1986|#||#|在馆
D996.19/1984|#|Lloyd'S Law Reports          Vol.2|#|Miss M. M. D'Souza, Ll.B.|#||#|1984|#||#|在馆
D912.291.91/2/2005|#|Ownership Structure Corporation Governance and institutional Shareholder|#|邱进前|#|法律出版社|#|2005|#|9787503657238|#|在馆
D913.2/658/1981|#|Conveyancing in Hong Kong|#|Hartley Barmwell Ma|#|Butterworths|#|1981|#||#|在馆
F0-0/1975|#|Marxian and Post-Marxian Political Economy|#|Arun Bose|#||#|1975|#||#|在馆
I106.4/1997|#|Reader'S Digest|#||#||#|1997|#||#|在馆
I106.4/1960|#|Nineteenth century French tales|#|Angel Flores|#||#|1960|#||#|在馆
D912.67/5/2001|#|Energy Policies in the European Union|#|Paul.J.J.Welfens/Bernd.Meyer|#|Springer|#|2001|#|9783540416524|#|在馆
I106.4/1979|#|The Rise of Theodore Roosevelt|#|Edmund Morris|#||#|1979|#||#|在馆
K918/658/1994|#|Hong Kong 1994|#|Renu Daryanani, Government Information Service|#||#|1994|#||#|在馆
D919.6/2002|#|Matter:How do images come to be seen as matter?|#|Harun Yahya|#||#|2002|#||#|在馆
K918/658/1989|#|Hong Kong 1989|#|Aladin Ismail, Government Information Service|#|Aladin Ismail, Government Information Service|#|1989|#||#|在馆
K918/658/1993|#|Hong Kong 1993|#|Hugh Witt Government Information Service|#|Hong Kong Government Publications|#|1993|#|9620201256|#|在馆
K103/611/1969|#|A Short History of Australia|#|Manning Clark|#||#|1969|#||#|在馆
K103/561/1972|#|A Place to Remember:the History of London House|#|Peter Pepper|#||#|1972|#||#|在馆
K103/1992|#|A History of Civilization(8th edition)|#|Robin W. Winks, Crane Brinton, John B. Christopher, Robert Lee Wolfe|#||#|1992|#|9780133931419|#|在馆
K103/1992|#|A History of Civilization(8th edition)|#|Robin W. Winks, Crane Brinton, John B. Christopher, Robert Lee Wolfe|#||#|1992|#|9780133931259|#|在馆
D912.1/2003|#|Administrative Law Casenote Legal Briefs|#|Breyer|#|Citic Publishing House|#|2003|#|9787800738449|#|在馆
D915.2/658/1970|#|A Digest of Hong Kong Civil Case Law 1954-1968|#|Frank Addison, Ll.B|#||#|1970|#||#|在馆
D996.1/1997|#|Trade and the Environment|#|高风 毛毛|#||#|1997|#|9787503622809|#|在馆
I106.4/1984|#|Camille|#|Alexandre Dumas Fils|#||#|1984|#||#|在馆
I106.4/1986|#|The Leopard Hunts in Darkness|#|Wilbur Smith|#||#|1986|#||#|在馆
I106.4/1986|#|The Clan of the Cave Bear|#|Jean M.Auel Earth'S Children|#||#|1986|#||#|在馆
D912.182/2006|#|Where Is the Wealth of Nations|#|The World Bank|#||#|2006|#|9780821363546|#|在馆
D912.1/2003|#|Administrative Law Casenote Legal Briefs|#|Breyer|#|Citic Publishing House|#|2003|#|9787800738449|#|在馆
D912.29/712/2000|#|Outline of the U.S.Economy|#||#||#|2000|#||#|在馆
I106.4/1985|#|The Red Fox|#|Anthony Hyde|#||#|1985|#||#|在馆
I106.4/1986|#|Texas Heat|#|Fern Michaels|#||#|1986|#||#|在馆
D992/1997|#|Illinois:Handbook of Government|#|George H.Ryan|#||#|1997|#||#|在馆
D996/1999|#|Principles of Economics( V.1)|#|Alfred Marshall|#||#|1999|#||#|在馆
D997/1983|#|The Conflict of Laws|#|James G.Mcleod|#||#|1983|#||#|在馆
D9-53/659/1998|#|Perspectivas Do Direito(第五期)|#|法律翻译办公室|#||#|1998|#||#|在馆
I106.4/712/1961|#|The Federalist Papers|#|Alexander Hamilton,James Madison,John Jax|#||#|1961|#||#|在馆
D913.9/1974|#|Bromley's Family Law|#|P.M.Bromley|#|Butterworths|#|1974|#||#|在馆
K103/712/1974|#|A People'S History of the United States|#|Howard Zinn|#||#|1974|#||#|在馆
D801 /1987|#|Politique Etrangere(V.52)|#|Jean-Luc Domenach|#||#|1987|#||#|在馆
D912.291.91/1973|#|The Companies Law Revision Committee|#|W.K.Thomson,O.B.E, J.P.|#||#|1973|#||#|在馆
D916.5/712/1997|#|California Lawyers|#|Daily Journal Corporation|#||#|1997|#||#|在馆
D916.12/658/1984|#|The Hong Kong Civil Service|#|Ian Scott,John P.Burns|#||#|1984|#||#|在馆
D912.3/658/1984|#|Land-Use Planning in Hong Kong|#|Roer Bristow|#|Oxford UP|#|1984|#||#|在馆
D913.4/658/1984|#|Pendleton the Law of intellectual and industrial Property in Hong Kong|#|Michael D Pendleton，Llb Dip Jur(Syd)Llm(Loud)|#|Butterworths|#|1984|#||#|在馆
D916.2/2006|#|Are Judges Political?: An Empirical Analysis of the Federal Judiciary|#|Class R.Sunstein|#||#|2006|#|9780815782346|#|在馆
D912.3/2008|#|Federal Public Land and Resources Law|#|George Cameron Coggins,Charles F.Wilkinson,John D.Leshy,Robert L.Fischman|#||#|2008|#||#|在馆
D911.04/712/1985|#|The American Law institute:Restatement of the Law|#||#||#|1985|#||#|在馆
D913.6/1994|#|Contracts|#|Steven Emanuel And Steven Knowles|#||#|1994|#||#|在馆
D90-053/2003|#|法律和道德领域的客观性|#|Brain Leiter|#|中国政法大学出版社|#|2003|#|9787562024811|#|在馆
D912.1/1977|#|Droit Administratif|#|Jean-Marie Auby And Robert Ducos-Ader|#|Jurisprudence generale dalloz|#|1977|#|224701089x|#|在馆
D915.3/2001|#|条解刑事诉讼法|#|松尾浩也|#|弘文堂|#|2001|#||#|在馆
D993.5/1999|#|海域武装冲突法规汇编|#|尹章华|#||#|1999|#||#|在馆
D90/2003|#|法哲学原理|#|黑格尔|#|中国政法大学出版社|#|2003|#|9787562023357|#|在馆
D90/2003|#|法理学范围之限定|#|奥斯汀|#|中国政法大学出版社|#|2003|#|9787562023364|#|在馆
B502.232/2003|#|理想国:柏拉图|#|G.R.F.Ferrari|#|中国政法大学出版社|#|2003|#|9787562023449|#|在馆
D916.5/1996|#|The International Lawyer'S Deskbook|#|Lucinda A.Low|#||#|1996|#||#|在馆
D913.99/2002|#|现代商法(第七版)|#|梶山纯|#|中央经济社|#|2002|#|9784502796203|#|在馆
D915.1/2001|#|株主代表诉讼|#|新谷腾|#|中央经济社|#|2001|#|9784502790638|#|在馆
D916.5/2007|#|Legal Profession|#|Reed Loder|#||#|2007|#||#|在馆
B97/2003|#|路德和加尔文论世俗权威_剑桥政治思想史原著系列(影印本)|#|Harro Hopel|#|中国政法大学出版社|#|2003|#|9787562023573|#|在馆
D912.182/1988|#|Code De La Sante Publique|#|Mise A Jour|#||#|1988|#||#|在馆
D911/1983|#|Constitutional Law|#|Gerald Gunther|#|University Casebook Series Foundation|#|1983|#|1566624533|#|在馆
D996.2/1977|#|The international Monetary System|#|Andreas F.Lowenfeld|#||#|1977|#||#|在馆
D915.3/712/1999|#|Criminal Procedure(5th edition)|#|Jerold H.Israel|#|法律出版社|#|1999|#|9787503628719|#|在馆
D996.1/2001|#|国际商事交易（第五版）|#|R.H. 佛罗森|#|中国人民大学出版社|#|2001|#|9787300036458|#|在馆
D913.4/2003|#|知识产权法案例与解析|#|斯蒂芬.M.麦克约翰|#|中信出版社|#|2003|#|9787800738128|#|在馆
D993.5/1998|#|联合国海洋法公约暨相关法规汇编|#|尹章华|#|文笙书局|#|1998|#|978957490727|#|在馆
D993.5/1998|#|联合国海洋法公约暨相关法规汇编|#|尹章华|#|文笙书局|#|1998|#|978957490727|#|在馆
D912.3/2003|#|Land Law|#|Diane Chappelle|#|法律出版社|#|2003|#|7503641401|#|在馆
D912.291.91/565/1985|#|Code Des Societes|#|La Loi|#|Dalloz|#|1985|#|2247005152|#|在馆
D90/2003|#|法理学范围之限定|#|奥斯汀|#|中国政法大学出版社|#|2003|#|9787562023364|#|在馆
D90/2003|#|法理学范围之限定|#|奥斯汀|#|中国政法大学出版社|#|2003|#|9787562023364|#|在馆
D913.99/2003|#|Sales and Leases(third edition)|#|James Brook|#|中信出版社|#|2003|#|9787800738203|#|在馆
D90-05/2004|#|Law and Economics|#|Jeffrey L.Harrison|#|Law Press.China|#|2004|#|9787503645662|#|在馆
D916.13/2004|#|Legal Drafting|#|Thomas R.Haggard|#|法律出版社|#|2004|#|9787503645709|#|在馆
D912.6/2004|#|Environmental Law|#|David B.Firestone|#||#|2004|#||#|在馆
D912.161/437/2002|#|Medical Law in Nigeria|#|John Ademola Yakubu|#|Demyaxs Press|#|2002|#|9783622101|#|在馆
D912.6/1999|#|Towards Sustainable Development|#|William M.Lafferty|#||#|1999|#||#|在馆
D912.6/2/2007|#|China in Transition:Environmental Challenges in the Far East|#|Lauren Whitley|#||#|2007|#||#|在馆
D913.24/2002|#|不动产法(第三版)|#|贝哈安特|#|中国人民大学出版社|#|2002|#|9787300036977|#|在馆
D99/2006|#|Michigan State Journal of international Law|#|Kichang Chung|#||#|2006|#||#|在馆
D909.2/2009|#|秦汉刑罚体系的研究|#|陶安ぁんざ|#|东京外国语大学言语文化研究所|#|2009|#|9784872970012|#|在馆
D993.5/2004|#|Selected Maritime Judgements(V.1999-2003)|#|Jin Zhengjia|#||#|2004|#|9787306022844|#|在馆
D915.2/658/1976|#|A Digest of Hongkong Civil Case Law 1969-1975|#|Frank Addison,Ll.B.|#||#|1976|#||#|在馆
D902/1993|#|U.N.Covenant on Civil and Political Rights Commentary(一）|#|Dr.Iur.Et Habil.Manfred Nowak|#||#|1993|#||#|在馆
D902/1993|#|Covenant on Civil and Political Rights Commentary(二）|#|Dr.Iur.Et Habil.Manfred Nowak|#||#|1993|#||#|在馆
D912.286/1982|#|Simplified Foreign Exchange|#|David B H Chew|#|Times Books International|#|1982|#|9971651025|#|在馆
D908/2003|#|21世纪比较法|#|安德鲁.哈丁|#|Citic Publishing House|#|2003|#|9787800738821|#|在馆
D9-61/1967|#|The new compact bible dictionary|#|Alton Bryant|#|Regency|#|1967|#||#|在馆
D911.04/2003|#|Constitutionalism Philosophical Foundations|#|Larry Alexander|#|中国政法大学出版社|#|2003|#|9787562024118|#|在馆
D913.99/1978|#|Uniform Commercial Code|#||#|West Publishing|#|1978|#||#|在馆
D912.294/2001|#|Antitrust Law and Economics(4th edition)|#|Ernest Gellhorn And Ronald M.Levin|#|中国人民大学出版社|#|2001|#|9787300036458|#|在馆
D911.04/2/2006|#|Constitutionalism and China|#|Li Buyun|#|法律出版社|#|2006|#|9787503661006|#|在馆
D990/1988|#|International Law and Development|#|Paul De Waart Paul Peters And Erik Denters|#||#|1988|#||#|在馆
D916.13/2004|#|Legal Drafting|#|Thomas R.Haggard|#|法律出版社|#|2004|#|9787503645709|#|在馆
H315/1996|#|The Business Letter Handbook|#|Michael Muckian And John Woods|#||#|1996|#|9781558506145|#|在馆
D912.287/1989|#|Cheques|#|Derek Roebuck|#|Hong Kong University Press|#|1989|#|9622092217|#|在馆
D912.1/1995|#|Administrative Law(ninth edition)|#|Peter L.Strauss Tood Rakoff Roy A.Schotlland Cynthia R.Farina|#|Foundation Press|#|1995|#|1566622840|#|在馆
D911/712/2003|#|American Studies Bibliography|#|Bernard Mergen|#||#|2003|#||#|在馆
B502.232/2003|#|Statesman|#|Julia Annas And Robin Waterfield|#|中国政法大学出版社|#|2003|#|9787562023746|#|在馆
D912.6/2/2007|#|China in Transition:Environmental Challenges in the Far East|#|Spring|#||#|2007|#||#|在馆
D912.6/4/2007|#|Constitutional Environmental Law: Giving Force Force to Fundamental Principles in Africa （second Edition ）|#||#|Environmental Law Institute|#|2007|#|9781585761043|#|在馆
D911/2004|#|Essential Constitutional Law( Second Edition )|#|Andrew Beale|#|武汉大学出版社|#|2004|#|9787307042285|#|在馆
D911.09/1999|#|Constitutional Civil Rights|#|Norman Vieira|#|法律出版社|#|1999|#|9787503628726|#|在馆
D909/2006|#|Spirit and Nature|#|Steven C. Rockefeller And John C. Elder|#|Beacon Press|#|2006|#|9780807077092|#|在馆
D912.22/1980|#|Corporate Taxation in Europe/1980|#|Grant Thornton|#|Grant Thornton International|#|1980|#||#|在馆
